Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,90.53,91.14,90.14,90.43,4182800,88.96
2011-12-29,90.59,91.43,90.25,91.01,4290500,89.53
2011-12-28,91.66,92.44,90.04,90.12,3917400,88.65
2011-12-27,93.50,93.84,91.83,91.90,3672000,90.41
2011-12-23,94.80,95.00,92.73,93.79,3919500,92.26
2011-12-22,92.12,94.95,91.79,94.42,8280500,92.88
2011-12-21,91.04,92.21,89.28,92.00,6422500,90.50
2011-12-20,89.82,91.50,88.15,90.98,8610800,89.50
2011-12-19,90.62,90.92,86.90,87.70,9545300,86.27
2011-12-16,92.71,93.59,89.90,90.10,10053500,88.63
2011-12-15,94.74,95.10,91.90,91.90,8163200,90.41
2011-12-14,93.78,95.71,92.45,93.25,8376300,91.73
2011-12-13,99.19,99.94,93.35,95.04,10105700,93.49
2011-12-12,99.34,99.45,97.52,98.03,6133300,96.44
2011-12-09,101.12,103.58,100.79,101.45,7014600,99.80
2011-12-08,103.68,104.69,99.38,99.92,9218200,98.29
2011-12-07,100.27,106.10,99.05,105.13,10620400,103.42
2011-12-06,99.64,102.10,99.00,101.16,6401800,99.51
2011-12-05,99.56,102.19,99.05,99.82,8527400,98.20
2011-12-02,95.53,102.42,95.53,97.25,15122900,95.67
2011-12-01,94.58,95.62,93.20,94.43,6036600,92.89
2011-11-30,92.40,96.01,91.37,95.86,10871200,94.30
2011-11-29,90.35,91.29,88.65,88.81,5877300,87.37
2011-11-28,92.72,93.75,89.37,90.78,8730600,88.96
2011-11-25,88.06,91.44,87.74,88.75,3675000,86.97
2011-11-23,88.98,89.28,87.60,87.89,6608600,86.13
2011-11-22,90.71,91.80,88.61,89.40,7087400,87.61
2011-11-21,90.18,92.29,88.90,91.30,7802900,89.47
2011-11-18,92.47,93.39,91.31,91.91,6228700,90.07
2011-11-17,95.99,96.44,91.82,92.35,8994900,90.50
2011-11-16,98.87,98.99,95.25,95.60,8889900,93.68
2011-11-15,98.30,101.02,98.06,99.75,5664100,97.75
2011-11-14,100.52,100.61,98.38,99.29,4826400,97.30
2011-11-11,100.89,102.20,100.26,101.66,4770400,99.62
2011-11-10,101.87,101.94,98.14,99.50,8536500,97.50
2011-11-09,104.99,105.00,98.83,99.67,10596500,97.67
2011-11-08,106.41,109.26,106.20,108.58,6138600,106.40
2011-11-07,104.95,106.15,103.75,105.57,4696900,103.45
2011-11-04,106.33,106.57,103.81,105.04,6074600,102.93
2011-11-03,108.03,108.71,102.09,107.68,8295100,105.52
2011-11-02,106.45,107.25,104.75,106.13,5602800,104.00
2011-11-01,103.49,107.10,102.71,103.54,10225400,101.46
2011-10-31,112.79,113.89,109.48,109.55,8071700,107.35
2011-10-28,114.34,118.07,114.00,115.86,8249500,113.54
2011-10-27,110.33,117.53,110.00,116.40,16477900,114.06
2011-10-26,101.90,106.74,101.36,106.33,11751700,104.20
2011-10-25,103.05,103.17,100.08,100.44,5150100,98.43
2011-10-24,102.65,104.73,102.58,103.98,5616600,101.89
2011-10-21,101.74,103.06,100.59,102.09,5854800,100.04
2011-10-20,101.69,102.17,98.28,100.86,7351200,98.84
2011-10-19,101.55,104.94,100.32,100.79,9959400,98.77
2011-10-18,98.19,103.74,96.55,102.25,16777200,100.20
2011-10-17,95.51,97.89,95.17,96.90,7227800,94.96
