Date,Open,High,Low,Close,Volume,Adj Close
2011-12-30,69.11,70.59,68.83,69.29,3115600,69.29
2011-12-29,68.98,69.89,67.61,69.30,3737600,69.30
2011-12-28,70.52,71.00,68.57,69.20,3371000,69.20
2011-12-27,72.30,72.49,70.20,70.60,3134400,70.60
2011-12-23,74.13,74.58,72.30,72.62,3222300,72.62
2011-12-22,71.12,74.40,71.12,73.84,3694400,73.84
2011-12-21,71.29,72.41,70.19,70.97,3626700,70.97
2011-12-20,68.65,71.59,68.22,71.40,4411500,71.40
2011-12-19,69.79,69.79,66.93,67.15,3457200,67.15
2011-12-16,70.19,70.85,69.16,69.82,4651500,69.82
2011-12-15,71.60,71.96,69.40,69.72,3749600,69.72
2011-12-14,69.58,71.65,68.92,71.04,5312000,71.04
2011-12-13,75.45,77.59,71.60,72.11,10374500,72.11
2011-12-12,69.74,76.83,69.52,75.26,13342900,75.26
2011-12-09,69.54,71.68,69.53,70.89,4701300,70.89
2011-12-08,71.53,72.95,69.09,69.42,6602300,69.42
2011-12-07,68.30,72.77,67.50,71.96,8435200,71.96
2011-12-06,70.08,70.77,66.81,68.14,8495800,68.14
2011-12-05,66.95,71.91,65.30,70.12,9696000,70.12
2011-12-02,66.22,67.89,65.11,66.37,5672900,66.37
2011-12-01,64.42,68.44,64.00,67.17,7486100,67.17
2011-11-30,69.03,69.32,62.37,64.53,15476100,64.53
2011-11-29,69.33,69.39,65.65,67.57,7154500,67.57
2011-11-28,67.20,70.76,66.81,69.95,8071900,69.95
2011-11-25,68.17,69.62,62.90,63.86,5435000,63.86
2011-11-23,69.65,70.78,68.42,68.50,6375200,68.50
2011-11-22,69.21,74.20,69.00,70.45,15242400,70.45
2011-11-21,77.00,79.98,73.26,74.47,6344000,74.47
2011-11-18,76.70,79.00,76.04,78.06,4961300,78.06
2011-11-17,80.77,81.00,75.79,76.46,7546200,76.46
2011-11-16,86.46,86.46,80.89,81.18,4937200,81.18
2011-11-15,85.15,87.05,84.50,86.28,3053200,86.28
2011-11-14,87.99,88.10,85.45,85.72,3115900,85.72
2011-11-11,85.90,87.95,83.70,87.75,5448600,87.75
2011-11-10,89.29,90.30,84.84,85.12,5659200,85.12
2011-11-09,89.00,90.44,88.00,88.05,4108000,88.05
2011-11-08,91.23,92.60,89.65,90.47,4558000,90.47
2011-11-07,91.00,93.84,89.98,90.83,6783600,90.83
2011-11-04,91.47,92.89,87.75,90.02,12069100,90.02
2011-11-03,84.13,92.60,81.80,92.29,13526500,92.29
2011-11-02,80.71,84.40,80.11,83.39,5912000,83.39
2011-11-01,80.11,81.00,78.74,80.09,4716600,80.09
2011-10-31,83.64,84.09,81.45,82.08,5664800,82.08
2011-10-28,80.28,84.66,79.60,84.14,8252800,84.14
2011-10-27,82.18,82.72,79.25,80.86,10170000,80.86
2011-10-26,78.73,81.42,75.40,79.40,21247700,79.40
2011-10-25,74.90,79.39,74.25,77.37,45077400,77.37
2011-10-24,119.10,120.28,115.10,118.84,17208600,118.84
2011-10-21,113.69,117.13,110.94,117.04,6274800,117.04
2011-10-20,110.05,111.99,109.08,111.48,3654000,111.48
2011-10-19,110.66,114.09,105.59,109.42,8636700,109.42
2011-10-18,117.25,117.49,110.58,111.74,6002300,111.74
2011-10-17,115.91,119.25,115.23,117.33,5621000,117.33
2011-10-14,121.47,122.00,114.40,116.04,7045600,116.04
2011-10-13,112.60,118.97,111.25,117.01,9873600,117.01
2011-10-12,109.40,116.24,107.07,113.62,10312600,113.62
2011-10-11,109.32,110.94,103.13,108.66,20153900,108.66
2011-10-10,127.56,128.50,107.31,111.62,21677800,111.62
2011-10-07,123.00,124.18,117.00,117.21,5770500,117.21
2011-10-06,119.70,124.25,118.48,123.24,5785300,123.24
2011-10-05,115.59,119.86,112.00,119.76,7488400,119.76
2011-10-04,114.68,117.00,110.00,114.90,7216000,114.90
2011-10-03,115.14,119.94,112.62,113.25,8449500,113.25
2011-09-30,109.22,115.75,107.63,113.27,10983100,113.27
2011-09-29,128.07,128.43,107.74,113.19,19417400,113.19
2011-09-28,128.54,132.30,126.57,127.14,8003600,127.14
2011-09-27,134.38,134.99,126.42,127.49,11110800,127.49
2011-09-26,136.22,137.88,126.56,132.22,11567500,132.22
2011-09-23,128.05,134.19,127.52,129.36,10637900,129.36
2011-09-22,132.13,132.90,125.25,128.53,16443000,128.53
2011-09-21,130.38,134.28,125.02,128.50,22637700,128.50
2011-09-20,141.40,142.98,129.37,130.03,32049000,130.03
2011-09-19,156.69,162.99,142.59,143.75,19972200,143.75
2011-09-16,167.80,168.00,154.14,155.19,17847400,155.19
2011-09-15,176.73,185.40,168.13,169.25,21249200,169.25
2011-09-14,209.07,211.25,205.42,208.71,2609800,208.71
2011-09-13,209.96,209.98,204.05,208.75,3140500,208.75
2011-09-12,201.31,210.63,198.62,210.05,4557000,210.05
2011-09-09,210.22,212.10,203.19,203.97,4554200,203.97
2011-09-08,214.06,218.75,209.81,211.20,3937500,211.20
2011-09-07,221.49,221.98,212.57,216.00,4242500,216.00
2011-09-06,209.10,218.95,208.73,218.77,4022400,218.77
2011-09-02,208.71,214.89,207.62,213.11,7946300,213.11
2011-09-01,234.53,238.50,232.53,233.27,3012200,233.27
2011-08-31,238.93,241.88,230.89,235.01,3942200,235.01
2011-08-30,224.50,238.81,223.50,236.28,4498400,236.28
2011-08-29,226.97,226.98,222.25,225.04,2788000,225.04
2011-08-26,214.38,222.50,212.50,221.89,3659500,221.89
2011-08-25,217.79,223.71,214.42,215.83,3721500,215.83
2011-08-24,219.04,220.00,209.50,216.03,4407100,216.03
2011-08-23,207.00,219.75,204.09,219.54,4210200,219.54
2011-08-22,212.37,212.37,203.35,205.21,4793000,205.21
2011-08-19,214.37,221.00,205.00,205.21,4695800,205.21
2011-08-18,223.40,226.00,214.98,217.48,4997700,217.48
2011-08-17,240.61,241.08,228.54,232.24,3685300,232.24
2011-08-16,244.33,245.34,235.90,239.04,2635300,239.04
2011-08-15,245.67,246.78,236.21,246.28,3313000,246.28
2011-08-12,247.04,247.85,242.07,244.00,2578000,244.00
2011-08-11,235.11,245.70,233.61,243.13,3080700,243.13
2011-08-10,233.50,239.99,231.14,232.42,3153100,232.42
2011-08-09,227.16,240.10,224.13,237.80,5278200,237.80
2011-08-08,229.95,235.66,221.50,226.64,5327400,226.64
2011-08-05,248.54,250.87,236.43,241.11,5408500,241.11
2011-08-04,257.05,260.27,244.76,245.77,4744900,245.77
2011-08-03,257.50,261.50,251.13,260.00,3559600,260.00
2011-08-02,261.74,267.60,256.94,257.20,3336600,257.20
2011-08-01,268.54,269.50,258.76,263.38,3698100,263.38
2011-07-29,261.09,266.72,260.50,265.99,3336000,265.99
2011-07-28,264.33,270.71,263.11,266.62,4045600,266.62
2011-07-27,269.57,274.00,267.20,269.42,5461300,269.42
2011-07-26,255.60,268.29,251.46,266.91,13859700,266.91
2011-07-25,280.57,285.50,277.40,281.53,7529800,281.53
2011-07-22,272.99,278.70,270.55,276.58,3391400,276.58
2011-07-21,281.50,284.78,275.11,275.81,3238400,275.81
2011-07-20,283.00,284.90,278.02,281.40,2844900,281.40
2011-07-19,284.00,289.31,283.94,287.29,2735600,287.29
2011-07-18,282.46,282.47,274.24,279.00,4120600,279.00
2011-07-15,287.96,289.75,281.62,286.93,4065600,286.93
2011-07-14,299.50,300.00,285.26,286.62,5840200,286.62
2011-07-13,300.70,304.79,296.60,298.73,7035000,298.73
2011-07-12,291.93,296.29,286.80,291.27,5191400,291.27
2011-07-11,294.83,301.50,286.90,290.74,5273900,290.74
2011-07-08,288.26,295.80,287.12,295.14,2962600,295.14
2011-07-07,293.43,297.35,291.63,292.42,3824300,292.42
2011-07-06,286.65,291.78,284.50,290.96,4655400,290.96
2011-07-05,276.00,291.23,275.71,289.63,8986300,289.63
2011-07-01,262.06,268.26,262.06,267.99,3991500,267.99
2011-06-30,264.70,265.00,260.80,262.69,2566700,262.69
2011-06-29,266.99,268.74,263.00,264.94,2605700,264.94
2011-06-28,261.92,266.59,260.57,265.09,2355800,265.09
2011-06-27,254.90,262.46,251.64,260.12,3308600,260.12
2011-06-24,257.00,260.50,254.09,256.96,4866200,256.96
2011-06-23,245.14,260.85,244.70,255.72,5249400,255.72
2011-06-22,251.80,253.24,247.68,248.66,3125200,248.66
2011-06-21,245.69,254.80,242.86,253.65,3087700,253.65
2011-06-20,241.86,247.81,240.12,245.63,2807000,245.63
2011-06-17,251.05,251.84,244.70,245.67,4079200,245.67
2011-06-16,256.45,257.69,244.26,249.30,5624800,249.30
2011-06-15,259.48,262.77,256.29,257.12,3178300,257.12
2011-06-14,259.80,261.60,255.94,261.13,3045600,261.13
2011-06-13,257.22,263.00,254.74,257.22,3321700,257.22
2011-06-10,261.62,264.60,257.82,258.62,4357400,258.62
2011-06-09,262.22,264.48,258.20,262.57,3084500,262.57
2011-06-08,263.26,265.44,258.50,262.26,3980600,262.26
2011-06-07,262.75,267.44,260.78,263.69,5201600,263.69
2011-06-06,273.37,277.70,260.61,262.59,6557000,262.59
2011-06-03,270.00,276.24,269.50,273.70,4990700,273.70
2011-06-02,266.05,272.98,264.12,271.70,4291600,271.70
